,有價證券代號及名稱
32298,082956　奇鋐法興39購01
32299,082957　聯詠法興39購02
32300,082958　新日興法興39購01
32301,082959　辛耘法興39購01
32302,08295T　臺股指元大3C售36
32303,082960　材料法興39購02
32304,082961　力成法興39購01
32305,082962　緯穎法興39購01
32306,082963　東哥法興39購01
32307,082964　台灣50元大3A購01
32308,082965　台灣50元大3A購02
32309,082966　美債2X元大42購01
32310,082967　中502X元大39購03
32311,082968　中502X元大3A購01
32312,082969　堤維西元大39購04
32313,08296T　臺股指元大3C售37
32314,082970　大亞元大39購01
32315,082971　大亞元大39購02
32316,082972　三陽元大39購03
32317,082973　光罩元大39購02
32318,082974　金像電元大3A購01
32319,082975　大同元大39購02
32320,082976　大同元大3C購01
32321,082977　大同元大41購01
32322,082978　台光電元大3A購03
32323,082979　台光電元大41購01
32324,08297T　臺股指元大3C售38
32325,082980　聯發科元大39購25
32326,082981　聯發科元大41購05
32327,082982　晟銘電元大39購01
32328,082983　晟銘電元大3C購01
32329,082984　奇鋐元大39購07
32330,082985　奇鋐元大39購08
32331,082986　奇鋐元大41購02
32332,082987　瑞鼎元大39購02
32333,082988　永崴控元大3A購01
32334,082989　材料元大39購14
32335,08298T　聯詠中信3B售02
32336,082990　材料元大39購15
32337,082991　材料元大39購16
32338,082992　上品元大39購01
32339,082993　上品元大3C購01
32340,082994　上品元大41購01
32341,082995　致伸元大39購02
32342,082996　達興元大39購03
32343,082997　達興元大39購04
32344,082998　達興元大39購05
32345,082999　中磊元大39購02
32346,08299T　臺股指富邦43售10
32347,083000　中磊元大39購03
32348,083001　亞翔元大39購04
32349,083002　亞翔元大39購05
32350,083003　亞翔元大41購01
32351,083004　康舒元大39購04
32352,083005　康舒元大41購03
32353,083006　緯穎元大3A購02
32354,083007　矽創元大39購01
32355,083008　矽創元大39購02
32356,083009　矽創元大39購03
32357,08300T　臺股指富邦43售11
32358,083010　東哥元大39購03
32359,083011　東哥元大39購04
32360,083012　東哥元大39購05
32361,083013　世紀鋼元大39購01
32362,083014　世紀鋼元大39購02
32363,083015　世紀鋼元大39購03
32364,083016　元債2X國泰3B購02
32365,083017　光寶科國泰3B購01
32366,083018　仁寶國泰3B購01
32367,083019　華泰國泰3B購01
32368,08301T　鴻海統一41售03
32369,083020　微星國泰3B購01
32370,083021　京元電國泰3B購01
32371,083022　聯發科國泰3B購03
32372,083023　鉅祥國泰3B購01
32373,083024　陽明國泰3B購02
32374,083025　大立光國泰3B購02
32375,083026　智原國泰3B購02
32376,083027　嘉澤國泰3B購01
32377,083028　材料國泰3B購02
32378,083029　虹堡國泰3B購01
32379,08302T　鴻海統一41售04
32380,083030　材料台新39購02
32381,083031　台積電富邦41購02
32382,083032　台積電富邦43購01
32383,083033　瑞昱富邦3B購01
32384,083034　京元電富邦3B購01
32385,083035　聯發科富邦41購01
32386,083036　聯發科富邦43購03
32387,083037　慧洋富邦41購01
32388,083038　智原富邦39購04
32389,083039　新日興富邦3C購02
32390,08303T　鴻海統一45售13
32391,083040　玉晶光富邦3B購01
32392,083041　華擎富邦41購01
32393,083042　材料富邦3C購01
32394,083043　士電中信3B購01
32395,083044　鴻海中信39購01
32396,083045　興勤中信39購01
32397,083046　京元電中信39購02
32398,083047　嘉澤中信39購01
32399,083048　健策中信3B購01
32400,083049　日月光中信39購01
32401,08304T　健鼎統一43售01
32402,083050　高力中信3A購01
32403,083051　滬深2X永豐39購09
32404,083052　滬深2X永豐3A購02
32405,083053　滬深2X永豐3B購01
32406,083054　川湖永豐3B購02
32407,083055　燿華永豐3A購01
32408,083056　技嘉永豐41購02
32409,083057　瑞昱永豐3A購01
32410,083058　京元電永豐3C購01
32411,083059　聯發科永豐46購01
32412,08305T　國企2X凱基3B售04
32413,083060　長榮永豐3B購01
32414,083061　智原永豐41購01
32415,083062　嘉澤永豐3A購01
32416,083063　健策永豐3B購01
32417,083064　大聯大永豐3B購01
32418,083065　達興永豐3C購01
32419,083066　佳必琪永豐3C購01
32420,083067　高力永豐41購01
32421,083068　士電台新39購01
32422,083069　東哥康和39購01
32423,08306T　中502X凱基3B售04
32424,083070　華擎國泰3B購01
32425,083071　中磊國泰3B購01
32426,083072　力成國泰3B購01
32427,083073　緯穎國泰3B購02
32428,083074　世紀鋼國泰3B購02
32429,083075　士電元富3C購01
32430,083076　大亞元富3A購01
32431,083077　潤隆元富39購01
32432,083078　新光鋼元富39購02
32433,083079　川湖元富3A購05
32434,08307T　新興凱基41售01
32435,083080　楠梓電元富3A購02
32436,083081　鴻海元富3C購04
32437,083082　台積電元富39購12
32438,083083　志聖元富39購03
32439,083084　旺旺保元富39購01
32440,083085　文曄元富3A購02
32441,083086　健鼎元富39購01
32442,083087　華孚元富39購01
32443,083088　台灣50凱基39購08
32444,083089　台灣50凱基41購02
32445,08308T　裕民凱基41售01
32446,083090　中502X凱基3A購02
32447,083091　中石化凱基41購01
32448,083092　信錦凱基39購01
32449,083093　川湖凱基41購03
32450,083094　正新凱基39購01
32451,083095　三陽凱基3B購01
32452,083096　鴻海凱基3B購02
32453,083097　台積電凱基3A購08
32454,083098　台積電凱基4A購04
32455,083099　燿華凱基3B購02
32456,08309T　慧洋凱基41售01
32457,083100　台光電凱基3A購03
32458,083101　聯發科凱基3C購03
32459,083102　富邦金凱基39購01
32460,083103　兆豐金凱基3B購01
32461,083104　奇鋐凱基41購03
32462,083105　偉訓凱基39購03
32463,083106　新日興凱基39購05
32464,083107　嘉澤凱基3A購02
32465,083108　上緯控凱基39購02
32466,083109　材料凱基39購14
32467,08310T　臺股指凱基41售20
32468,083110　正文凱基39購01
32469,083111　達興凱基39購03
32470,083112　亞翔凱基39購07
32471,083113　力成凱基3B購01
32472,083114　啟碁凱基39購07
32473,083115　晶心科凱基3B購01
32474,083116　矽創凱基39購01
32475,083117　高力凱基3B購02
32476,083118　臺股指凱基3A購54
32477,083119　香港2X國票41購01
32478,08311T　臺股指凱基43售19
32479,083120　建準國票44購01
32480,083121　新日興國票39購05
32481,083122　新日興國票3C購01
32482,083123　嘉澤國票47購01
32483,083124　牧德國票3A購01
32484,083125　辛耘國票3C購01
32485,083126　中石化富邦41購01
32486,083127　士電富邦43購01
32487,083128　鴻海富邦41購01
32488,083129　鴻海富邦41購02
32489,08312T　台灣50元富3B售04
32490,083130　仁寶富邦3A購01
32491,083131　致茂富邦41購01
32492,083132　材料富邦3A購03
32493,083133　中磊富邦3B購01
32494,083134　晶心科富邦3B購01
32495,083135　士電統一43購03
32496,083136　士電統一43購04
32497,083137　士電統一44購01
32498,083138　士電統一46購03
32499,083139　中砂統一43購02
32500,08313T　長榮元富3B售04
32501,083140　中華統一43購01
32502,083141　三陽統一42購02
32503,083142　三陽統一43購02
32504,083143　華泰統一43購03
32505,083144　台積電統一43購02
32506,083145　致茂統一43購02
32507,083146　燿華統一43購03
32508,083147　燿華統一43購04
32509,083148　群光統一43購01
32510,083149　長榮統一46購01
32511,08314T　長榮元富3C售05
32512,083150　奇鋐統一43購04
32513,083151　奇鋐統一45購01
32514,083152　奇鋐統一46購01
32515,083153　奇鋐統一49購01
32516,083155　零壹統一43購05
32517,083156　新日興統一43購06
32518,083157　新日興統一44購02
32519,083158　新日興統一49購01
32520,083159　京鼎統一43購04
32521,08315T　電子類元大3C售05
32522,083160　華擎統一43購03
32523,083161　華擎統一43購04
32524,083162　嘉澤統一43購02
32525,083163　辛耘統一43購03
32526,083164　材料統一46購01
32527,083165　達興統一43購04
32528,083166　達興統一43購05
32529,083167　達興統一45購01
32530,083168　達興統一46購02
32531,083169　中磊統一46購01
32532,08316T　裕民國票3C售03
32533,083170　亞翔統一42購05
32534,083171　瑞儀統一43購01
32535,083172　佳必琪統一43購03
32536,083173　佳必琪統一43購04
32537,083174　力成統一43購04
32538,083175　矽創統一43購01
32539,083176　勤誠統一43購03
32540,083177　東哥統一42購03
32541,083178　東哥統一43購01
32542,083179　東哥統一49購01
32543,08317T　中航國票3C售01
32544,083180　士電法興3A購01
32545,083181　中鋼法興39購01
32546,083182　川湖法興39購01
32547,083183　光寶科法興39購01
32548,083184　微星法興39購01
32549,083185　漢唐法興39購01
32550,083186　緯創法興39購01
32551,083187　華擎法興39購01
32552,083188　承業醫法興39購01
32553,083189　中磊法興39購01
32554,08318T　至上國票3C售02
32555,083190　南茂法興39購01
32556,083191　A50正2元大3B購01
32557,083192　台泥元大39購01
32558,083193　士電元大39購02
32559,083194　士電元大41購01
32560,083195　信錦元大39購01
32561,083196　中華元大39購01
32562,083197　台積電元大3A購08
32563,083198　台積電元大3C購09
32564,083199　台積電元大41購07
32565,08319T　第一銅群益41售01
32566,083200　燿華元大39購01
32567,083201　燿華元大39購02
32568,083202　燿華元大41購01
32569,083203　技嘉元大3A購03
32570,083204　瑞昱元大3A購02
32571,083205　群光元大39購01
32572,083206　群光元大39購02
32573,083207　漢唐元大39購03
32574,083208　南亞科元大39購02
32575,083209　聯發科元大39購26
32576,08320T　緯穎群益3B售10
32577,083210　聯發科元大3C購09
32578,083211　聯發科元大43購01
32579,083212　鉅祥元大3A購01
32580,083213　兆豐金元大39購01
32581,083214　兆豐金元大39購02
32582,083215　奇鋐元大39購09
32583,083216　奇鋐元大3A購05
32584,083217　奇鋐元大41購03
32585,083218　晶技元大39購01
32586,083219　健鼎元大39購02
32587,08321T　世紀鋼群益3B售05
32588,083220　新日興元大39購08
32589,083221　新日興元大3C購01
32590,083222　新日興元大41購02
32591,083223　材料元大39購17
32592,083224　材料元大39購18
32593,083225　材料元大41購03
32594,083226　虹堡元大3A購02
32595,083227　亞翔元大39購06
32596,083228　亞翔元大39購07
32597,083229　亞翔元大41購02
32598,08322T　國企2X永豐3B售01
32599,083230　佳必琪元大39購01
32600,083231　佳必琪元大39購02
32601,083232　佳必琪元大39購03
32602,083233　穎崴元大3A購01
32603,083234　力智元大39購03
32604,083235　東哥元大39購06
32605,083236　東哥元大39購07
32606,083237　東哥元大39購08
32607,083238　世紀鋼元大39購04
32608,083239　世紀鋼元大3A購06
32609,08323T　聯發科永豐3B售04
32610,083240　世紀鋼元大41購01
32611,083241　臺股指元大3B購04
32612,083242　臺股指元大3B購05
32613,083243　元債2X群益43購01
32614,083244　群高息群益39購01
32615,083245　群高息群益3A購02
32616,083246　華電群益3A購01
32617,083247　大亞群益39購02
32618,083248　台玻群益3A購01
32619,083249　川湖群益39購05
32620,08324T　臺股指中信3B售14
32621,083250　中華群益3B購01
32622,083251　華通群益39購12
32623,083252　楠梓電群益39購01
32624,083253　楠梓電群益39購02
32625,083254　台積電群益39購06
32626,083255　台積電群益3A購04
32627,083256　燿華群益3B購01
32628,083257　群光群益39購02
32629,083258　群光群益3B購02
32630,083259　京元電群益39購01
32631,08325T　長榮凱基3B售07
32632,083260　京元電群益3B購01
32633,083261　聯發科群益3A購18
32634,083262　聯發科群益3A購19
32635,083263　志聖群益3B購01
32636,083264　晶豪科群益39購02
32637,083265　奇鋐群益43購01
32638,083266　緯創群益39購04
32639,083267　新日興群益3B購03
32640,083268　新日興群益3B購04
32641,083269　嘉澤群益39購02
32642,08326T　長榮凱基3B售08
32643,083270　嘉澤群益3A購02
32644,083271　嘉澤群益3A購03
32645,083272　辛耘群益3B購04
32646,083273　健策群益3C購03
32647,083274　大聯大群益3A購01
32648,083275　大聯大群益3B購01
32649,083276　材料群益39購08
32650,083277　達興群益3A購01
32651,083278　中磊群益3B購04
32652,083279　工信群益3B購01
32653,08327T　緯穎凱基3B售07
32654,083280　亞翔群益39購03
32655,083281　佳必琪群益3B購03
32656,083282　佳必琪群益43購01
32657,083283　矽力群益39購02
32658,083284　緯穎群益3C購04
32659,083285　東哥群益39購04
32660,083286　巨大群益3B購01
32661,083287　聯電永豐43購01
32662,083288　燿華永豐3A購02
32663,083289　群光永豐3B購01
32664,08328T　至上凱基3B售02
32665,083290　威盛永豐39購02
32666,083291　漢唐永豐3A購01
32667,083292　辛耘永豐3A購03
32668,083293　日月光永豐3A購01
32669,083294　瑞儀永豐39購01
32670,083295　T50反1中信3B購01
32671,083296　台積電中信39購05
32672,083297　台積電中信39購06
32673,083298　群光中信39購01
32674,083299　威盛中信3A購01
32675,08329T　臺股指凱基43售20
32676,083300　漢唐中信39購02
32677,083301　聯發科中信39購06
32678,083302　神基中信39購01
32679,083303　大聯大中信39購02
32680,083304　佳必琪中信3B購01
32681,083305　燿華元富3A購03
32682,083306　奇鋐元富3A購02
32683,083307　奇鋐元富3A購03
32684,083308　奇鋐元富3A購04
32685,083309　嘉澤元富3A購02
32686,08330T　臺股指凱基43售21
